finess;numero_finess_ej;raison_sociale;raison_sociale_longue;complement_raison_sociale;complement_distribution;numero_voie;type_voie;libelle_voie;complement_voie;lieu_dit_bp;commune;code_commune;departement;libelle_departement;ligne_acheminement;telephone;telecopie;categorie_etablissement;libelle_categorie_etablissement;categorie_agregat_etablissement;libelle_categorie_agregat_etablissement;numero_siret;code_ape;code_mft;libelle_mft;code_sph;libelle_sph;date_ouverture;date_autorisation;date_mise_a_jour_structure;numero_education_nationale;coordxet;coordyet;sourcecoordet;date_mise_a_jour_coordonnees;nom_officiel_commune;code_officiel_region;nom_officiel_region;code_officiel_epci;nom_officiel_epci;adresse;coord
780023834;780002192;LBM SELAS CENTRE DE BIOLOGIE MEDICALE;LBM SELAS CENTRE DE BIOLOGIE MEDICALE SITE CHESNAY;;;21;R;MOXOURIS;;;158;78158;78;YVELINES;78150 LE CHESNAY ROCQUENCOURT;0139544451;0139540449;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;41929480600015;;01;Etablissement Tarif Libre;;;1984-05-17;1984-05-17;2020-02-21;;635397.0;6859285.8;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Le Chesnay-Rocquencourt;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);21 R MOXOURIS;48.83038903663071, 2.119959634626004
780018412;780824611;SAMSAH DE PLAISIR;SERVICE D ACCOMPAGNEMENT MEDICO SOCIAL POUR ADULTE HANDICAPE;;ZI DES GATINES;46;R;PIERRE CURIE;B;;490;78490;78;YVELINES;78370 PLAISIR;0130510038;0130510664;445;Service d'accompagnement médico-social adultes handicapés;4305;Services de Maintien à Domicile pour Handicapés;30442559800196;;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;2008-10-06;2017-01-03;2017-08-08;;624837.7;6856317.3;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Plaisir;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;46 R PIERRE CURIE;48.802549126766586, 1.9766568797617792
780018826;780027801;EHPAD RESIDENCE DU PARC;;;;5;AV;MOLIERE;;;358;78358;78;YVELINES;78600 MAISONS LAFFITTE;0139126210;0139126211;500;Etablissement d'hébergement pour personnes âgées dépendantes;4401;Etablissements d'Hébergement pour Personnes Âgées;48801796300023;8730A;45;ARS/PCD, Tarif partiel, habilité aide sociale sans PUI;;;2011-09-01;2007-10-16;2020-01-07;;638845.7;6872964.5;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Maisons-Laffitte;11;Île-de-France;200058519;Communauté d'agglomération Saint Germain Boucles de Seine;5 AV MOLIERE;48.95373002446183, 2.1649647726867083
780022075;350046405;RS JEUNES ACTIFS - GEORGES V;;;;5;R;GEORGES V;;;358;78358;78;YVELINES;78600 MAISONS LAFFITTE;;;259;Autre Résidence Sociale (hors Maison Relais, Pension de Fami;4607;Logements en Structure Collective;30249439800035;6820A;01;Etablissement Tarif Libre;;;2003-01-01;2003-01-01;2023-03-16;;637006.2;6872061.0;1,ATLASANTE,81,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Maisons-Laffitte;11;Île-de-France;200058519;Communauté d'agglomération Saint Germain Boucles de Seine;5 R GEORGES V;48.94542827737782, 2.1399835236140854
780022083;750808511;RESIDENCE SOCIALE LES BLEUETS;;;;8;ALL;DE L'IVRAIE;T;;423;78423;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;0130440869;;259;Autre Résidence Sociale (hors Maison Relais, Pension de Fami;4607;Logements en Structure Collective;78805803000016;5590Z;01;Etablissement Tarif Libre;;;1998-01-01;1998-01-01;2023-05-24;;629426.6;6853938.2;1,ATLASANTE,81,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montigny-le-Bretonneux;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;8 ALL DE L'IVRAIE;48.78167226923725, 2.0395228851988048
780024576;780024568;MSPU DE MONTIGNY LE BRETONNEUX;MSPU DE MONTIGNY LE BRETONNEUX;;;38;R;LOUIS DE FUNES;;;423;78423;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;0660585262;;603;Maison de santé (L.6223-3);2103;Autres structures d'exercice libéral;;;01;Etablissement Tarif Libre;;;2017-11-17;2017-11-17;2018-03-20;;629541.4;6853246.9;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montigny-le-Bretonneux;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;38 R LOUIS DE FUNES;48.77546783976486, 2.041199350695123
780031100;950046698;SOYA - LVA N°2;LIEU DE VIE ET D'ACCUEIL;;;1;AV;DE PICARDIE;;;397;78397;78;YVELINES;78320 LE MESNIL ST DENIS;0953743030;;462;Lieux de vie;4605;Etablissements et services multi-clientèles;82326932900103;;08;Président du Conseil Départemental;;;2023-05-23;2023-05-23;2023-11-30;;622591.0;6848950.8;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Le Mesnil-Saint-Denis;11;Île-de-France;200033173;Communauté de communes de la Haute Vallée de Chevreuse;1 AV DE PICARDIE;48.73603564051623, 1.9474082742082763
780701652;750812844;EHPAD RESIDENCE GEORGES ROSSET;LE REFUGE DES CHEMINOTS;;;40;R;DES EVEUSES;;;517;78517;78;YVELINES;78120 RAMBOUILLET;0134574300;0134574301;500;Etablissement d'hébergement pour personnes âgées dépendantes;4401;Etablissements d'Hébergement pour Personnes Âgées;77567826100147;;45;ARS/PCD, Tarif partiel, habilité aide sociale sans PUI;;;1946-05-01;2017-01-03;2022-12-08;;614006.6;6838497.7;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Rambouillet;11;Île-de-France;200073344;Communauté d'agglomération Rambouillet Territoires;40 R DES EVEUSES;48.640938922677336, 1.8327964564740806
780708582;780708293;SAUVEGARDE ENFANCE ADOLESCENCE YVELINE;MAISON D'ENFANTS CARACTERE SOCIAL D'ACCUEIL ET D'OBSERVATI0N;;;30;R;SAINT NICOLAS;;;361;78361;78;YVELINES;78200 MANTES LA JOLIE;0130925185;0134975348;177;Maison d'Enfants à Caractère Social;4501;Etablissements de l'Aide Sociale à l'Enfance;77570874600588;8790A;08;Président du Conseil Départemental;;;1981-01-12;2017-01-03;2022-01-10;;604466.6;6877880.2;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Mantes-la-Jolie;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;30 R SAINT NICOLAS;48.993739220978426, 1.6944936473729062
780801502;780110011;HDJ CH FRANCOIS QUESNAY;HOPITAL DE JOUR CH FRANCOIS QUESNAY;;;79;R;DE GASSICOURT;;;361;78361;78;YVELINES;78200 MANTES LA JOLIE;0130335330;0130331589;355;Centre Hospitalier (C.H.);1102;Centres Hospitaliers;26780238700162;8610Z;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1981-06-29;1981-06-29;2024-02-16;;605314.0;6877946.0;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Mantes-la-Jolie;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;79 R DE GASSICOURT;48.99445623671832, 1.7060569291732874
780820353;780002697;CMP CATTP 78I07;CENTRE MEDICO PSYCHOLOGIQUE INTERSECTEUR 07;;;10;R;AMPERE;;;440;78440;78;YVELINES;78130 LES MUREAUX;0130041580;0130222102;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780577800169;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;1904-04-04;2024-02-16;;620604.4;6878145.9;1,ATLASANTE,81,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Les Mureaux;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;10 R AMPERE;48.99832466437225, 1.9149433836046588
780708194;780823662;S.E.A.T. DE VERSAILLES;SEAT DE VERSAILLES;;TRIBUNAL DE GRANDE INSTANCE;5;PL;MIGNOT;;;646;78646;78;YVELINES;78000 VERSAILLES;0139539630;;427;Service Educatif Auprès des Tribunaux (S.E.A.T.);4502;Etab.et Services du Ministère de la Justice pour Mineurs;17780131300038;;10;Autorité Conjointe Préfet ou ARS et PCD (1 arrêté);;;1976-08-06;1976-08-06;2010-01-04;;636197.4;6856233.4;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Versailles;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);5 PL MIGNOT;48.80301857650147, 2.13131944242429
780708558;780110078;CSAPA CEDAT;CENTRE DE SOINS SPECIALISES AUX TOXICOMANES (CSST) CEDAT;;;79;BD;DE LA REINE;B;;646;78646;78;YVELINES;78000 VERSAILLES;0130832100;0130832101;197;Centre soins accompagnement prévention addictologie (CSAPA);4604;Autres Etablissements médico-sociaux;26780271800192;8720B;34;ARS / DG dotation globale;;;1973-01-01;1973-01-01;2015-08-21;;636335.5;6856909.8;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Versailles;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);79 BD DE LA REINE;48.80911513950088, 2.1330984390064067
780809463;780024113;CMP DE VELIZY;CMP DE VELIZY;;;4;R;ARISTIDE BRIAND;;;640;78640;78;YVELINES;78140 VELIZY VILLACOUBLAY;0139464070;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;1904-04-04;2018-10-23;;640417.6;6854238.6;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Vélizy-Villacoublay;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);4 R ARISTIDE BRIAND;48.78548260999299, 2.1890527391615597
780802211;780824611;SESSAD FRANCOISE JAILLARD;SESSAD FRANCOISE JAILLARD;;;15;R;PIERRE PHILIPPE CREPIN;;;172;78172;78;YVELINES;78700 CONFLANS STE HONORINE;0139727528;0139198070;182;Service d'Éducation Spéciale et de Soins à Domicile;4106;Services à Domicile ou Ambulatoires pour Handicapés;30442559800279;;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1982-09-09;2017-01-03;2024-03-19;0782084S;633520.8;6878954.8;1,ATLASANTE,88,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Conflans-Sainte-Honorine;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;15 R PIERRE PHILIPPE CREPIN;49.00706394824781, 2.0913205138258775
780823415;780010419;EHPAD RESIDENCE DE LA TOUR;;;;44;AV;DU MARECHAL FOCH;;;172;78172;78;YVELINES;78700 CONFLANS STE HONORINE;0139192912;0139192774;500;Etablissement d'hébergement pour personnes âgées dépendantes;4401;Etablissements d'Hébergement pour Personnes Âgées;34388726100018;8710A;47;ARS/PCD, Tarif partiel, non habilité aide sociale sans PUI;;;1988-06-16;2017-01-03;2017-04-21;;634182.9;6878080.6;1,ATLASANTE,89,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Conflans-Sainte-Honorine;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;44 AV DU MARECHAL FOCH;48.99927182933425, 2.1005058372209073
780809323;780140059;CMP DE MARLY LE ROI;;;IMMEUBLE LE SEXTANT;15;AV;AUGUSTE RENOIR;;;372;78372;78;YVELINES;78160 MARLY LE ROI;0139164040;;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;26780244500093;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;1904-04-04;2016-08-05;;633525.5;6864650.9;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Marly-le-Roi;11;Île-de-France;200058519;Communauté d'agglomération Saint Germain Boucles de Seine;15 AV AUGUSTE RENOIR;48.87844512706278, 2.0936288684545277
780802385;780804878;ESAT ANNEXE LE CHENE A RAMBOUILLET;ETABLISSEMENT ET SERVICE D AIDE PAR LE TRAVAIL;;ZI DU CHEMIN VERT;1;ALL;DES GREBES;;;486;78486;78;YVELINES;78610 LE PERRAY EN YVELINES;0134849986;;246;Etablissement et Service d'Aide par le Travail (E.S.A.T.);4302;Etab.et Services de Travail Protégé pour Adultes Handicapés;44772988000107;9499Z;34;ARS / DG dotation globale;;;1999-03-11;2017-01-03;2024-03-19;;615756.0;6845123.9;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Le Perray-en-Yvelines;11;Île-de-France;200073344;Communauté d'agglomération Rambouillet Territoires;1 ALL DES GREBES;48.7007633295762, 1.8552342109258646
780824074;780708293;SESSAD LA SAUVEGARDE;SERVICE DE SOINS ET D EDUCATION SPECIALISEE A DOMICILE;;;26;R;DU CHEMIN VERT;;;486;78486;78;YVELINES;78610 LE PERRAY EN YVELINES;0134830213;0134832057;182;Service d'Éducation Spéciale et de Soins à Domicile;4106;Services à Domicile ou Ambulatoires pour Handicapés;77570874600448;;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1975-09-01;2017-01-03;2020-03-10;0783488T;615702.9;6845082.4;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Le Perray-en-Yvelines;11;Île-de-France;200073344;Communauté d'agglomération Rambouillet Territoires;26 R DU CHEMIN VERT;48.7003831736143, 1.8545209327224876
750300774;750000895;CLINIQUE JOUVENET;CLINIQUE JOUVENET;;;6;SQ;JOUVENET;;;116;75116;75;PARIS;75016 PARIS;0142154215;0142154015;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;57218210300018;8610Z;07;ARS établissements de santé non financés dotation globale;0;Non concerné;1957-03-18;1957-03-18;2016-01-20;;646141.7;6860501.4;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;6 SQ JOUVENET;48.84230829581734, 2.266163826760689
750300881;750000937;CLINIQUE DU TROCADERO;CLINIQUE DU TROCADERO;HEXAGONE;;62;R;DE LA TOUR;;;116;75116;75;PARIS;75116 PARIS;0140724042;0140724068;128;Etablissement de Soins Chirurgicaux;1110;Etablissements de Soins de Courte Durée;35050813100025;;07;ARS établissements de santé non financés dotation globale;0;Non concerné;1959-05-12;1959-05-12;2024-07-09;;647243.7;6862500.1;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;62 R DE LA TOUR;48.86037352275675, 2.2809300937177777
750510059;750720914;CENTRE POST CURE WATTEAU;FOYER DE POST CURE WATTEAU;;;13;R;DU BANQUIER;;;113;75113;75;PARIS;75013 PARIS;0155433740;0155433759;430;Centre Postcure Malades Mentaux;1111;Autres Etablissements de Lutte contre les Maladies Mentales;77568194300053;;04;ARS établissements PSPH dotation globale;6;Etablissement de santé privé d'intérêt collectif;1970-01-15;1970-01-15;2016-09-06;;652793.7;6859717.2;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;13 R DU BANQUIER;48.8357775764409, 2.3568821379508447
750680092;750720674;CMPP DENISE WEILL;CENTRE MEDICO PSYCHO PEDAGOGIQUE CEREP;;;25;R;D'ALSACE;;;110;75110;75;PARIS;75010 PARIS;0148247614;0148009032;189;Centre Médico-Psycho-Pédagogique (C.M.P.P.);4106;Services à Domicile ou Ambulatoires pour Handicapés;78444843300069;8891B;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1994-10-31;2017-01-03;2019-08-05;0755131V;652927.7;6864397.3;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;25 R D'ALSACE;48.877875096198075, 2.358189384756749
750710097;750001133;INSTITUT NATIONAL DES JEUNES AVEUGLES;INSTITUT NATIONAL DES JEUNES AVEUGLES;;;56;BD;DES INVALIDES;;;107;75107;75;PARIS;75007 PARIS;0144493503;0144493536;194;Institut pour Déficients Visuels;4104;Etab.Education Spéciale pour Déficients Sensoriels;18750010300010;;05;ARS établissements médico-soc. non financés dotation globale;;;1904-04-04;2017-01-03;2019-02-05;0750613J;649799.0;6861042.1;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;56 BD DES INVALIDES;48.84746608453701, 2.3159292763882173
750710527;750721029;ESAT HOVIA PARIS 16;ETABLISSEMENT ET SERVICE AIDE PAR LE TRAVAIL HOVIA PARIS 16;;;29;R;FELICIEN DAVID;;;116;75116;75;PARIS;75016 PARIS;0142880234;0145256470;246;Etablissement et Service d'Aide par le Travail (E.S.A.T.);4302;Etab.et Services de Travail Protégé pour Adultes Handicapés;77567626500603;8899B;58;ARS dotation forfait ou prix de journée globalisé hors CPOM;;;1901-01-01;2020-01-01;2021-12-13;;646706.4;6861217.3;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;29 R FELICIEN DAVID;48.8487932748337, 2.2737678945548327
750711772;750832842;CENTRE D'ACTION EDUCATIVE;CENTRE D'ACTION EDUCATIVE;;;6;R;SALOMON DE CAUS;;;103;75103;75;PARIS;75003 PARIS;0142781055;;441;Centre d'Action Educative (C.A.E.);4502;Etab.et Services du Ministère de la Justice pour Mineurs;17750131900053;8899A;02;Autorité Ministérielle;;;1904-04-04;1904-04-04;2010-08-25;;652597.2;6863252.7;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;6 R SALOMON DE CAUS;48.86755772091044, 2.353811069401816
750712259;750721300;CHEVALERET - CITE REFUGE;CITE DE REFUGE CANTAGREL;;;12;R;CANTAGREL;;;113;75113;75;PARIS;75013 PARIS;0153618205;0153618206;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;43196860100143;8790B;35;Préfet de département Subvention;;;1933-12-04;;2019-02-21;;654255.5;6858680.5;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;12 R CANTAGREL;48.82655980911461, 2.3769076644449165
750800500;750039653;EHPAD MA MAISON PICPUS;EHPAD PETITES SOEURS DES PAUVRES  MA MAISON PICPUS;;;71;R;DE PICPUS;;;112;75112;75;PARIS;75012 PARIS;0143434340;0143436010;500;Etablissement d'hébergement pour personnes âgées dépendantes;4401;Etablissements d'Hébergement pour Personnes Âgées;34020671300018;8710A;47;ARS/PCD, Tarif partiel, non habilité aide sociale sans PUI;;;1901-01-01;2017-01-03;2017-04-21;;655857.9;6860335.9;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;71 R DE PICPUS;48.84155876100242, 2.3985615805301643
750801128;750720583;RESIDENCE LA GRANGE AUX BELLES;RESIDENCE AUTONOMIE LA GRANGE AUX BELLES;;;11;R;BOY ZELENSKI;;;110;75110;75;PARIS;75010 PARIS;0142454176;;202;Résidences autonomie;4401;Etablissements d'Hébergement pour Personnes Âgées;26750004902789;8710A;08;Président du Conseil Départemental;;;1981-04-04;2017-01-03;2017-04-21;;653656.2;6864306.3;1,ATLASANTE,90,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;11 R BOY ZELENSKI;48.87710959354274, 2.3681316707570725
750802381;750062036;CMP ENFANTS RIQUET;CMP ENFANTS RIQUET;;;114;AV;DE FLANDRE;;;119;75119;75;PARIS;75019 PARIS;0140371350;0146076160;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;20008210500699;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1904-04-04;1904-04-04;2019-06-14;;654454.2;6865949.6;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;114 AV DE FLANDRE;48.891944234778784, 2.378835192188074
750804338;310781562;SSIAD ASEI DOM;SERVICE DE SOINS INFIRMIERS À DOMICILE ASEI DOM;;;44;R;LIANCOURT;;;114;75114;75;PARIS;75014 PARIS;0145426463;;354;Service de Soins Infirmiers A Domicile (S.S.I.A.D);4605;Etablissements et services multi-clientèles;;;54;Tarif AM - Services de Soins Infirmiers A Domicile;;;2005-10-19;2005-10-19;2022-10-21;;650457.2;6859620.7;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;44 R LIANCOURT;48.83473437088082, 2.3250634407769453
750815847;750720583;RESIDENCE AUTONOMIE DENOYEZ;RESIDENCE AUTONOMIE DENOYEZ;;;13;R;DESNOYEZ;;;120;75120;75;PARIS;75020 PARIS;0143490681;;202;Résidences autonomie;4401;Etablissements d'Hébergement pour Personnes Âgées;26750004902102;8710A;08;Président du Conseil Départemental;;;1986-01-01;2017-01-03;2017-04-21;;654399.8;6863716.5;1,ATLASANTE,90,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;13 R DESNOYEZ;48.871858731323655, 2.378333072228608
750826802;750721334;BAPU LUXEMBOURG;BUREAU D AIDE PSYCHOLOGIQUE UNIVERSITAIRE CROIX ROUGE FRANC;;;44;R;HENRI BARBUSSE;;;105;75105;75;PARIS;75005 PARIS;0143296572;0143298109;221;Bureau d'Aide Psychologique Universitaire (B.A.P.U.);4106;Services à Domicile ou Ambulatoires pour Handicapés;77567227218019;;05;ARS établissements médico-soc. non financés dotation globale;;;1904-04-04;2017-01-03;2017-04-21;;651439.9;6860279.6;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;44 R HENRI BARBUSSE;48.840734680041194, 2.3383752161907747
750828253;750720351;FOYER DE L'OURCQ;;;;38;R;DE L OURCQ;;;119;75119;75;PARIS;75019 PARIS;0140050119;;177;Maison d'Enfants à Caractère Social;4501;Etablissements de l'Aide Sociale à l'Enfance;77566393300213;8790A;10;Autorité Conjointe Préfet ou ARS et PCD (1 arrêté);;;1987-12-31;2017-01-03;2022-09-21;;654616.9;6865884.8;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Paris;11;Île-de-France;200054781;Métropole du Grand Paris;38 R DE L OURCQ;48.89137300055363, 2.3810609708058346
920032968;930026109;SERVICE DE SOINS SNCF;Service de soins SNCF - MONTROUGE CHATILLON;;;103;AV;MARX DORMOY;;;007;92007;92;HAUTS DE SEINE;92220 BAGNEUX;0140481639;;636;Centre de soins et de prévention;2206;Centres de Santé;55204944732777;;38;Régime spécial de prévoyance;;;1900-01-01;1900-01-01;2020-02-03;;649165.4;6856950.2;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Bagneux;11;Île-de-France;200054781;Métropole du Grand Paris;103 AV MARX DORMOY;48.81061760326115, 2.3077846708769814
920032638;920032620;SAD CCAS D'ANTONY;SAD CCAS D'ANTONY;;;81;R;PROSPER LEGOUTE;;;002;92002;92;HAUTS DE SEINE;92160 ANTONY;0140967142;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;21920002900011;;01;Etablissement Tarif Libre;;;1978-01-31;1978-01-31;2019-10-15;;648249.2;6849623.1;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Antony;11;Île-de-France;200054781;Métropole du Grand Paris;81 R PROSPER LEGOUTE;48.74464857866674, 2.2961986868921715
920040615;920028263;SAAD DOMUSVI DOMICILE BOIS COLOMBES;SAAD DOMUSVI DOMICILE BOIS COLOMBES;;;25;R;JEAN JAURES;;;009;92009;92;HAUTS DE SEINE;92270 BOIS COLOMBES;0174903777;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;40866059500112;;01;Etablissement Tarif Libre;;;2023-04-14;2023-04-14;2023-07-07;;646458.6;6868167.8;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Bois-Colombes;11;Île-de-France;200054781;Métropole du Grand Paris;25 R JEAN JAURES;48.91127603184897, 2.269515132424643
920039849;920039831;CDS MED DENTAIRE MALAKOFF STALINGRAD;CDS MEDICO DENTAIRE MALAKOFF STALINGRAD;;;21;BD;DE STALINGRAD;T;;046;92046;92;HAUTS DE SEINE;92240 MALAKOFF;0180872680;;124;Centre de Santé;2206;Centres de Santé;90967739500016;;36;Tarifs conventionnels assurance maladie;;;2022-12-05;2022-10-11;2022-12-14;;648258.9;6857029.1;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Malakoff;11;Île-de-France;200054781;Métropole du Grand Paris;21 BD DE STALINGRAD;48.81125506239596, 2.295431913175703
